fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,0,2.0,63,1,10,19,14,1385,3321,152
Chevrolet,C/K 1500 Series,1998,6,230.0,8.0,3,3,2.0,63,1,9,18,13,1385,3342,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,0,2.0,63,1,10,19,14,1385,3025,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,3,2.0,63,1,10,21,16,1385,2653,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,3,2.0,63,1,9,21,16,1385,2740,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,3,2.0,63,1,10,21,16,1385,2639,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,0,2.0,63,1,10,19,14,1385,3067,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,3,2.0,63,1,10,21,16,1385,2817,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,0,2.0,63,1,10,19,14,1385,3350,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,0,2.0,63,1,10,19,14,1385,3282,152
Chevrolet,C/K 1500 Series,1998,6,200.0,6.0,3,3,2.0,63,1,10,21,16,1385,2430,152
Chevrolet,C/K 1500 Series,1999,6,230.0,8.0,0,3,3.0,63,1,9,17,13,1385,3696,152
Chevrolet,C/K 1500 Series,1999,6,230.0,8.0,0,0,3.0,63,1,9,17,13,1385,4098,152
Chevrolet,C/K 2500 Series,1998,6,230.0,8.0,3,3,2.0,63,1,10,17,13,1385,2949,153
Chevrolet,C/K 2500 Series,1998,6,230.0,8.0,3,3,2.0,63,1,9,17,13,1385,3345,153
Chevrolet,C/K 2500 Series,1998,6,230.0,8.0,3,3,2.0,63,1,9,17,13,1385,3034,153
Chevrolet,C/K 2500 Series,1998,6,230.0,8.0,3,3,2.0,63,1,10,17,13,1385,2697,153
Chevrolet,C/K 2500 Series,1998,6,255.0,8.0,3,3,2.0,63,1,9,18,12,1385,3360,153
Chevrolet,C/K 2500 Series,1998,6,255.0,8.0,3,3,2.0,63,1,9,18,12,1385,3068,153
Chevrolet,C/K 2500 Series,1998,6,255.0,8.0,3,3,2.0,63,1,10,18,12,1385,3090,153
Chevrolet,C/K 2500 Series,1998,6,255.0,8.0,3,3,2.0,63,1,10,18,12,1385,2847,153
Mercedes-Benz,CL-Class,2012,7,621.0,12.0,0,3,2.0,3,1,5,18,12,617,211000,160
Mercedes-Benz,CL-Class,2012,7,510.0,12.0,0,3,2.0,65,1,5,18,12,617,158700,160
Mercedes-Benz,CL-Class,2012,7,429.0,8.0,0,1,2.0,65,1,5,24,15,617,114100,160
Mercedes-Benz,CL-Class,2012,7,536.0,8.0,0,3,2.0,3,1,5,22,15,617,151500,160
Mercedes-Benz,CL-Class,2013,7,621.0,12.0,0,3,2.0,3,1,5,18,12,617,213200,160
Mercedes-Benz,CL-Class,2013,7,536.0,8.0,0,3,2.0,3,1,5,22,15,617,153000,160
Mercedes-Benz,CL-Class,2013,7,429.0,8.0,0,1,2.0,65,1,5,24,15,617,115300,160
Mercedes-Benz,CL-Class,2013,7,510.0,12.0,0,3,2.0,65,1,5,18,12,617,160300,160
Mercedes-Benz,CL-Class,2014,7,621.0,12.0,0,3,2.0,3,1,5,18,12,617,215500,160
Mercedes-Benz,CL-Class,2014,7,429.0,8.0,0,1,2.0,65,1,5,24,15,617,116600,160
Mercedes-Benz,CL-Class,2014,7,510.0,12.0,0,3,2.0,65,1,5,18,12,617,162000,160
Mercedes-Benz,CL-Class,2014,7,536.0,8.0,0,3,2.0,3,1,5,22,15,617,154600,160
Mercedes-Benz,CLA-Class,2015,7,208.0,4.0,1,2,4.0,64,2,12,38,26,617,31500,161
Mercedes-Benz,CLA-Class,2015,7,208.0,4.0,1,1,4.0,64,2,12,32,24,617,33500,161
Mercedes-Benz,CLA-Class,2015,7,355.0,4.0,1,1,4.0,3,2,12,31,23,617,48500,161
Mercedes-Benz,CLA-Class,2016,7,208.0,4.0,1,2,4.0,64,2,12,38,26,617,32050,161
Mercedes-Benz,CLA-Class,2016,7,375.0,4.0,1,1,4.0,3,2,12,31,23,617,49500,161
Mercedes-Benz,CLA-Class,2016,7,208.0,4.0,1,1,4.0,64,2,12,33,24,617,34050,161
Mercedes-Benz,CLA-Class,2017,7,208.0,4.0,0,2,4.0,64,2,12,38,26,617,32400,161
Mercedes-Benz,CLA-Class,2017,7,208.0,4.0,0,1,4.0,64,2,12,32,23,617,34400,161
Mercedes-Benz,CLA-Class,2017,7,375.0,4.0,0,1,4.0,3,2,12,30,23,617,49950,161
Acura,CL,2001,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,29980,159
Acura,CL,2001,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,27980,159
Acura,CL,2002,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,28030,159
Acura,CL,2002,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,30030,159
Acura,CL,2003,7,260.0,6.0,3,2,2.0,4,2,5,26,17,204,32700,159
Acura,CL,2003,7,260.0,6.0,0,2,2.0,4,2,5,27,17,204,30550,159
Acura,CL,2003,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,30350,159
Acura,CL,2003,7,225.0,6.0,0,2,2.0,64,2,5,27,17,204,28200,159
Acura,CL,2003,7,260.0,6.0,3,2,2.0,4,2,5,26,17,204,30550,159
Chevrolet,Classic,2004,6,140.0,4.0,0,2,4.0,63,2,12,31,22,1385,19505,211
Chevrolet,Classic,2005,6,140.0,4.0,0,2,4.0,63,2,12,31,22,1385,19690,211
Mercedes-Benz,CLK-Class,2007,7,268.0,6.0,0,3,2.0,68,0,4,25,17,617,54200,162
Mercedes-Benz,CLK-Class,2007,7,475.0,8.0,0,3,2.0,3,0,4,18,12,617,89200,162
Mercedes-Benz,CLK-Class,2007,7,268.0,6.0,0,3,2.0,68,0,5,25,17,617,46200,162
Mercedes-Benz,CLK-Class,2007,7,382.0,8.0,0,3,2.0,65,0,4,22,15,617,62900,162
Mercedes-Benz,CLK-Class,2007,7,382.0,8.0,0,3,2.0,65,0,5,22,15,617,54900,162
Mercedes-Benz,CLK-Class,2008,7,268.0,6.0,0,3,2.0,68,0,5,25,17,617,46450,162
Mercedes-Benz,CLK-Class,2008,7,382.0,8.0,0,3,2.0,65,0,5,22,15,617,55150,162
Mercedes-Benz,CLK-Class,2008,7,500.0,8.0,0,3,2.0,3,0,5,19,12,617,135000,162
Mercedes-Benz,CLK-Class,2008,7,382.0,8.0,0,3,2.0,65,0,4,21,15,617,63200,162
Mercedes-Benz,CLK-Class,2008,7,475.0,8.0,0,3,2.0,3,0,4,18,12,617,89500,162
Mercedes-Benz,CLK-Class,2008,7,268.0,6.0,0,3,2.0,68,0,4,25,17,617,54500,162
Mercedes-Benz,CLK-Class,2009,7,268.0,6.0,0,3,2.0,68,2,4,25,17,617,56100,162
Mercedes-Benz,CLK-Class,2009,7,382.0,8.0,0,3,2.0,65,2,4,21,15,617,64800,162
Mercedes-Benz,CLK-Class,2009,7,382.0,8.0,0,3,2.0,65,2,5,22,15,617,56800,162
Mercedes-Benz,CLK-Class,2009,7,268.0,6.0,0,3,2.0,68,2,5,25,17,617,48100,162
Mercedes-Benz,CLS-Class,2015,7,402.0,8.0,0,3,4.0,65,2,12,26,17,617,73200,163
Mercedes-Benz,CLS-Class,2015,7,577.0,8.0,0,1,4.0,3,2,12,22,16,617,106550,163
Mercedes-Benz,CLS-Class,2015,7,329.0,6.0,0,3,4.0,68,2,12,30,20,617,65990,163
Mercedes-Benz,CLS-Class,2015,7,329.0,6.0,0,1,4.0,68,2,12,28,20,617,68490,163
Mercedes-Benz,CLS-Class,2015,7,402.0,8.0,0,1,4.0,65,2,12,24,17,617,75700,163
Mercedes-Benz,CLS-Class,2016,7,329.0,6.0,0,3,4.0,68,2,12,30,20,617,66900,163
Mercedes-Benz,CLS-Class,2016,7,329.0,6.0,0,1,4.0,68,2,12,26,19,617,69400,163
Mercedes-Benz,CLS-Class,2016,7,577.0,8.0,0,1,4.0,3,2,12,22,16,617,107800,163
Mercedes-Benz,CLS-Class,2016,7,402.0,8.0,0,1,4.0,65,2,12,25,17,617,76600,163
Mercedes-Benz,CLS-Class,2016,7,402.0,8.0,0,3,4.0,65,2,12,26,17,617,74100,163
Mercedes-Benz,CLS-Class,2017,7,402.0,8.0,0,3,4.0,65,2,12,26,18,617,74850,163
Mercedes-Benz,CLS-Class,2017,7,402.0,8.0,0,1,4.0,65,2,12,25,17,617,77350,163
Mercedes-Benz,CLS-Class,2017,7,577.0,8.0,0,1,4.0,3,2,12,22,16,617,108900,163
Chevrolet,Cobalt,2008,6,148.0,4.0,3,2,2.0,63,0,5,33,24,1385,14410,212
Chevrolet,Cobalt,2008,6,148.0,4.0,3,2,4.0,63,0,12,33,24,1385,15120,212
Chevrolet,Cobalt,2008,5,260.0,4.0,3,2,2.0,1,0,5,30,22,1385,22335,212
Chevrolet,Cobalt,2008,6,148.0,4.0,3,2,4.0,63,0,12,33,24,1385,14410,212
Chevrolet,Cobalt,2008,6,173.0,4.0,3,2,4.0,63,0,12,32,22,1385,19695,212
Chevrolet,Cobalt,2008,6,148.0,4.0,3,2,2.0,63,0,5,33,24,1385,15120,212
Chevrolet,Cobalt,2008,6,173.0,4.0,3,2,2.0,63,0,5,32,22,1385,19695,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,2.0,63,0,5,35,25,1385,16460,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,4.0,63,0,12,35,25,1385,15660,212
Chevrolet,Cobalt,2009,5,260.0,4.0,3,2,2.0,1,0,5,30,22,1385,23425,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,2.0,63,0,5,35,25,1385,15660,212
Chevrolet,Cobalt,2009,5,260.0,4.0,3,2,4.0,5,0,12,30,22,1385,23425,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,4.0,63,0,12,37,25,1385,14990,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,2.0,63,0,5,37,25,1385,14990,212
Chevrolet,Cobalt,2009,6,155.0,4.0,3,2,4.0,63,0,12,35,25,1385,16460,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,4.0,63,0,12,37,25,1385,15670,212
Chevrolet,Cobalt,2010,5,260.0,4.0,3,2,2.0,1,0,5,30,22,1385,24535,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,2.0,63,0,5,37,25,1385,14990,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,4.0,63,0,12,37,25,1385,16470,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,4.0,63,0,12,37,25,1385,14990,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,2.0,63,0,5,37,25,1385,16470,212
Chevrolet,Cobalt,2010,6,155.0,4.0,3,2,2.0,63,0,5,37,25,1385,15670,212
Chevrolet,Colorado,2012,6,300.0,8.0,0,3,4.0,70,0,8,20,14,1385,28340,213
Chevrolet,Colorado,2012,6,242.0,5.0,0,0,4.0,63,0,9,23,17,1385,29480,213
Chevrolet,Colorado,2012,6,185.0,4.0,3,0,4.0,63,0,9,24,18,1385,23030,213
Chevrolet,Colorado,2012,6,185.0,4.0,3,0,2.0,63,0,10,24,18,1385,20980,213
Chevrolet,Colorado,2012,6,242.0,5.0,0,0,4.0,63,0,8,21,16,1385,30320,213
Chevrolet,Colorado,2012,6,242.0,5.0,0,3,4.0,63,0,9,23,17,1385,26160,213
Chevrolet,Colorado,2012,6,242.0,5.0,0,3,4.0,63,0,8,23,17,1385,27490,213
Chevrolet,Colorado,2012,6,185.0,4.0,0,3,4.0,63,0,9,25,18,1385,22955,213
Chevrolet,Colorado,2012,6,185.0,4.0,3,3,4.0,63,0,9,25,18,1385,19730,213
Chevrolet,Colorado,2012,6,185.0,4.0,0,0,2.0,63,0,10,23,17,1385,24440,213
Chevrolet,Colorado,2012,6,185.0,4.0,3,3,2.0,63,0,10,25,18,1385,17475,213
Chevrolet,Colorado,2012,6,185.0,4.0,0,3,4.0,63,0,8,25,18,1385,24285,213
Chevrolet,Colorado,2012,6,185.0,4.0,0,0,4.0,63,0,9,23,17,1385,26620,213
Chevrolet,Colorado,2012,6,185.0,4.0,0,3,2.0,63,0,10,25,18,1385,20370,213
Chevrolet,Colorado,2012,6,300.0,8.0,0,3,4.0,70,0,9,20,14,1385,27010,213
Chevrolet,Colorado,2012,6,242.0,5.0,0,0,4.0,63,0,8,21,16,1385,28460,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,0,4.0,63,0,9,25,19,1385,29220,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,3,4.0,63,0,8,27,20,1385,29550,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,3,4.0,63,0,8,26,18,1385,25850,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,3,4.0,63,0,8,26,18,1385,28630,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,3,4.0,63,0,8,27,20,1385,27110,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,3,4.0,63,0,8,27,20,1385,24330,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,0,4.0,63,0,9,25,19,1385,26885,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,30005,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,34415,213
Chevrolet,Colorado,2015,6,200.0,4.0,3,3,4.0,63,0,9,26,19,1385,21775,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,32085,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,3,4.0,63,0,8,26,18,1385,30785,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,32385,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,34115,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,3,4.0,63,0,9,27,20,1385,25170,213
Chevrolet,Colorado,2015,6,200.0,4.0,3,3,4.0,63,0,9,26,19,1385,20120,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,3,4.0,63,0,9,27,20,1385,27630,213
Chevrolet,Colorado,2015,6,305.0,6.0,0,0,4.0,63,0,8,24,17,1385,29705,213
Chevrolet,Colorado,2015,6,200.0,4.0,0,0,4.0,63,0,9,25,19,1385,31555,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,30665,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,32895,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,35000,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,30365,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,3,4.0,63,0,9,27,20,1385,28515,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,33195,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,0,4.0,63,0,9,25,19,1385,30030,213
Chevrolet,Colorado,2016,6,200.0,4.0,3,3,4.0,63,0,9,26,19,1385,20100,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,0,4.0,63,0,9,25,19,1385,32440,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,3,4.0,29,0,8,26,18,1385,31670,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,3,4.0,29,0,8,26,18,1385,26510,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,3,4.0,29,0,8,27,20,1385,30435,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,0,4.0,29,0,9,25,19,1385,27545,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,3,4.0,29,0,8,27,20,1385,24990,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,0,4.0,29,0,8,24,17,1385,35300,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,3,4.0,29,0,8,27,20,1385,27920,213
Chevrolet,Colorado,2016,6,200.0,4.0,3,3,4.0,29,0,9,26,19,1385,22435,213
Chevrolet,Colorado,2016,6,200.0,4.0,0,3,4.0,63,0,9,27,20,1385,25980,213
Chevrolet,Colorado,2016,6,305.0,6.0,0,3,4.0,29,0,8,26,18,1385,29440,213
Dodge,Colt,1992,6,92.0,4.0,3,2,2.0,51,0,0,33,27,1851,2000,214
Dodge,Colt,1992,6,92.0,4.0,3,2,2.0,51,0,0,32,25,1851,2000,214
Dodge,Colt,1993,6,92.0,4.0,3,2,2.0,63,0,5,36,28,1851,2000,214
Dodge,Colt,1993,6,113.0,4.0,3,2,4.0,63,0,12,31,23,1851,2000,214
Dodge,Colt,1993,6,92.0,4.0,3,2,2.0,63,0,5,36,28,1851,2000,214
Dodge,Colt,1993,6,92.0,4.0,3,2,4.0,63,0,12,36,28,1851,2000,214
Dodge,Colt,1994,6,113.0,4.0,3,2,4.0,63,0,12,30,23,1851,2000,214
Dodge,Colt,1994,6,92.0,4.0,3,2,2.0,63,0,5,35,28,1851,2000,214
Dodge,Colt,1994,6,113.0,4.0,3,2,4.0,63,0,12,30,23,1851,2000,214
Dodge,Colt,1994,6,92.0,4.0,3,2,2.0,63,0,5,35,28,1851,2000,214
Plymouth,Colt,1992,6,113.0,4.0,3,2,4.0,63,0,15,26,21,535,2000,214
Plymouth,Colt,1992,6,92.0,4.0,3,2,2.0,51,0,0,32,25,535,2000,214
Plymouth,Colt,1992,6,92.0,4.0,3,2,2.0,51,0,0,33,27,535,2000,214
Plymouth,Colt,1992,6,113.0,4.0,3,2,4.0,63,0,15,26,21,535,2000,214
Plymouth,Colt,1992,6,113.0,4.0,3,1,4.0,63,0,15,24,19,535,2000,214
Plymouth,Colt,1993,6,92.0,4.0,3,2,2.0,63,0,5,36,28,535,2000,214
Plymouth,Colt,1993,6,92.0,4.0,3,2,2.0,63,0,5,36,28,535,2000,214
Plymouth,Colt,1993,6,113.0,4.0,3,1,4.0,63,0,15,24,19,535,2000,214
Plymouth,Colt,1993,6,113.0,4.0,3,2,4.0,63,0,12,31,23,535,2000,214
Plymouth,Colt,1993,6,92.0,4.0,3,2,4.0,63,0,12,36,28,535,2000,214
Plymouth,Colt,1993,6,136.0,4.0,3,2,4.0,63,0,15,26,19,535,2000,214
Plymouth,Colt,1993,6,113.0,4.0,3,2,4.0,63,0,15,26,21,535,2000,214
Plymouth,Colt,1994,6,113.0,4.0,3,2,4.0,63,0,15,27,21,535,2000,214
Plymouth,Colt,1994,6,136.0,4.0,3,2,4.0,63,0,15,25,19,535,2000,214
Plymouth,Colt,1994,6,136.0,4.0,3,1,4.0,63,0,15,22,18,535,2000,214
Plymouth,Colt,1994,6,92.0,4.0,3,2,2.0,63,0,5,35,28,535,2000,214
Plymouth,Colt,1994,6,92.0,4.0,3,2,2.0,63,0,5,35,28,535,2000,214
Plymouth,Colt,1994,6,113.0,4.0,3,2,4.0,63,0,12,30,23,535,2000,214
Plymouth,Colt,1994,6,113.0,4.0,3,2,4.0,63,0,12,30,23,535,2000,214
Chrysler,Concorde,2002,6,234.0,6.0,0,0,4.0,63,1,12,24,16,1013,25520,215
Chrysler,Concorde,2002,6,200.0,6.0,0,0,4.0,63,1,12,26,18,1013,22790,215
Chrysler,Concorde,2002,6,250.0,6.0,0,0,4.0,70,1,12,24,16,1013,28415,215
Chrysler,Concorde,2003,6,200.0,6.0,0,2,4.0,63,1,12,27,19,1013,23180,215
Chrysler,Concorde,2003,6,234.0,6.0,0,2,4.0,63,1,12,25,17,1013,25910,215
Chrysler,Concorde,2003,6,250.0,6.0,0,2,4.0,70,1,12,25,17,1013,28805,215
Chrysler,Concorde,2004,6,200.0,6.0,0,2,4.0,63,1,12,27,19,1013,23480,215
Chrysler,Concorde,2004,6,234.0,6.0,0,2,4.0,63,1,12,25,17,1013,26210,215
Chrysler,Concorde,2004,6,250.0,6.0,0,2,4.0,70,1,12,25,17,1013,29105,215
Bentley,Continental Flying Spur Speed,2011,7,600.0,12.0,0,1,4.0,33,1,12,17,10,520,206600,218
Bentley,Continental Flying Spur Speed,2012,3,600.0,12.0,0,1,4.0,35,1,12,17,10,520,209600,218
Bentley,Continental Flying Spur Speed,2013,3,600.0,12.0,0,1,4.0,35,1,12,17,10,520,209600,218
Bentley,Continental Flying Spur,2011,3,552.0,12.0,0,1,4.0,36,1,12,18,11,520,181200,217
Bentley,Continental Flying Spur,2012,3,552.0,12.0,0,1,4.0,36,1,12,19,11,520,184200,217
Bentley,Continental Flying Spur,2013,3,552.0,12.0,0,1,4.0,36,1,12,19,11,520,184200,217
Bentley,Continental GT Speed Convertible,2014,3,626.0,12.0,0,1,2.0,35,2,4,20,12,520,238700,221
Bentley,Continental GT Speed,2010,7,600.0,12.0,0,1,2.0,33,2,5,17,10,520,207700,220
Bentley,Continental GT Speed,2014,3,616.0,12.0,0,1,2.0,35,2,5,20,13,520,217000,220
Bentley,Continental GT3-R,2015,7,572.0,8.0,0,1,2.0,33,2,5,23,13,520,337000,222
Bentley,Continental GT,2014,7,500.0,8.0,0,1,2.0,38,2,5,24,15,520,177500,219
Bentley,Continental GT,2014,7,521.0,8.0,0,1,2.0,33,2,5,24,15,520,196500,219
Bentley,Continental GT,2014,3,567.0,12.0,0,1,2.0,36,2,5,21,12,520,198600,219
Bentley,Continental GT,2015,3,626.0,12.0,0,1,2.0,35,2,4,20,12,520,250100,219
Bentley,Continental GT,2015,3,626.0,12.0,0,1,2.0,35,2,5,21,12,520,227600,219
Bentley,Continental GT,2015,3,567.0,12.0,0,1,2.0,36,2,5,21,12,520,203500,219
Bentley,Continental GT,2015,7,521.0,8.0,0,1,2.0,33,2,4,24,14,520,219400,219
Bentley,Continental GT,2015,7,500.0,8.0,0,1,2.0,38,2,4,24,14,520,206300,219
Bentley,Continental GT,2015,7,500.0,8.0,0,1,2.0,38,2,5,25,15,520,187900,219
Bentley,Continental GT,2015,3,567.0,12.0,0,1,2.0,36,2,4,20,12,520,223600,219
Bentley,Continental GT,2015,7,521.0,8.0,0,1,2.0,33,2,5,25,15,520,199700,219
Bentley,Continental GT,2016,7,521.0,8.0,0,1,2.0,33,2,4,24,14,520,231800,219
Bentley,Continental GT,2016,7,500.0,8.0,0,1,2.0,38,2,5,25,15,520,198500,219
Bentley,Continental GT,2016,7,500.0,8.0,0,1,2.0,38,2,4,24,14,520,218400,219
Bentley,Continental GT,2016,7,626.0,12.0,0,1,2.0,33,2,5,21,12,520,239400,219
Bentley,Continental GT,2016,7,582.0,12.0,0,1,2.0,38,2,4,20,12,520,236100,219
Bentley,Continental GT,2016,7,582.0,12.0,0,1,2.0,38,2,5,21,12,520,214600,219
Bentley,Continental GT,2016,7,521.0,8.0,0,1,2.0,33,2,5,25,15,520,210700,219
Bentley,Continental GT,2016,7,626.0,12.0,0,1,2.0,33,2,4,20,12,520,263400,219
Bentley,Continental GTC Speed,2010,7,600.0,12.0,0,1,2.0,33,2,4,17,10,520,231400,224
Bentley,Continental GTC Speed,2011,3,600.0,12.0,0,1,2.0,35,2,4,17,10,520,236100,224
Bentley,Continental GTC,2012,3,567.0,12.0,0,1,2.0,36,2,4,19,11,520,212800,223
Bentley,Continental GTC,2013,3,567.0,12.0,0,1,2.0,36,2,4,19,11,520,212800,223
Bentley,Continental GTC,2013,7,500.0,8.0,0,1,2.0,38,2,4,24,14,520,191400,223
Bentley,Continental GTC,2014,7,500.0,8.0,0,1,2.0,38,2,4,24,14,520,195200,223
Bentley,Continental GTC,2014,3,567.0,12.0,0,1,2.0,36,2,4,20,12,520,218500,223
Bentley,Continental GTC,2014,7,521.0,8.0,0,1,2.0,33,2,4,24,14,520,216200,223
Bentley,Continental Supersports Convertible,2011,3,621.0,12.0,0,1,2.0,35,2,4,19,12,520,280400,226
Bentley,Continental Supersports Convertible,2012,3,621.0,12.0,0,1,2.0,35,2,4,19,12,520,280400,226
Bentley,Continental Supersports,2010,3,621.0,12.0,0,1,2.0,35,2,5,19,12,520,267000,225
Bentley,Continental Supersports,2011,3,621.0,12.0,0,1,2.0,35,2,5,19,12,520,267000,225
Bentley,Continental Supersports,2012,3,621.0,12.0,0,1,2.0,35,2,5,19,12,520,267000,225
Bentley,Continental,2001,7,420.0,8.0,0,3,2.0,40,1,5,15,10,520,299900,216
Bentley,Continental,2001,7,400.0,8.0,0,3,2.0,40,1,5,15,10,520,279900,216
Bentley,Continental,2001,7,420.0,8.0,0,3,2.0,34,1,5,15,10,520,309900,216
Bentley,Continental,2001,7,420.0,8.0,0,3,2.0,34,1,5,15,10,520,319900,216
Bentley,Continental,2003,7,420.0,8.0,0,3,2.0,40,1,5,15,10,520,328990,216
Bentley,Continental,2003,7,420.0,8.0,0,3,2.0,34,1,5,15,10,520,318990,216
Lincoln,Continental,2001,6,275.0,8.0,0,2,4.0,64,1,12,23,15,61,39660,216
Lincoln,Continental,2002,7,275.0,8.0,0,2,4.0,64,1,12,23,15,61,39895,216
Lincoln,Continental,2002,7,275.0,8.0,0,2,4.0,64,1,12,23,15,61,38185,216
Lincoln,Continental,2002,7,275.0,8.0,0,2,4.0,64,1,12,23,15,61,38790,216
Lincoln,Continental,2002,7,275.0,8.0,0,2,4.0,64,1,12,23,15,61,39775,216
Lincoln,Continental,2017,6,305.0,6.0,0,2,4.0,64,1,12,26,17,61,44560,216
Lincoln,Continental,2017,6,305.0,6.0,0,1,4.0,64,1,12,24,16,61,46560,216
Lincoln,Continental,2017,6,305.0,6.0,0,1,4.0,64,1,12,24,16,61,49515,216
Lincoln,Continental,2017,5,107.0,6.0,0,1,4.0,64,1,12,25,17,61,55915,216
Lincoln,Continental,2017,5,107.0,6.0,0,2,4.0,64,1,12,27,18,61,62915,216
Lincoln,Continental,2017,5,107.0,6.0,0,2,4.0,64,1,12,27,18,61,53915,216
Lincoln,Continental,2017,5,107.0,6.0,0,1,4.0,64,1,12,25,17,61,64915,216
Lincoln,Continental,2017,6,305.0,6.0,0,2,4.0,64,1,12,26,17,61,47515,216
Ford,Contour SVT,1998,6,195.0,6.0,3,2,4.0,5,2,12,26,17,5657,2655,228
Ford,Contour SVT,1999,6,200.0,6.0,3,2,4.0,5,2,12,26,17,5657,2702,228
Ford,Contour SVT,2000,6,200.0,6.0,3,2,4.0,5,2,12,27,18,5657,2937,228
Ford,Contour,1998,6,125.0,4.0,3,2,4.0,63,2,12,32,21,5657,2000,227
Ford,Contour,1998,6,125.0,4.0,3,2,4.0,63,2,12,32,21,5657,2000,227
Ford,Contour,1998,6,125.0,4.0,3,2,4.0,63,2,12,32,21,5657,2000,227
Ford,Contour,1998,6,125.0,4.0,3,2,4.0,63,2,12,32,21,5657,2000,227
Ford,Contour,1999,6,125.0,4.0,3,2,4.0,63,2,12,31,21,5657,2000,227
Ford,Contour,1999,6,125.0,4.0,3,2,4.0,63,2,12,31,21,5657,2000,227
Ford,Contour,2000,6,170.0,6.0,3,2,4.0,63,2,12,27,18,5657,2000,227
Ford,Contour,2000,6,125.0,4.0,3,2,4.0,63,2,12,31,21,5657,2079,227
Toyota,Corolla iM,2017,6,137.0,4.0,3,2,4.0,51,0,2,35,27,2031,18750,230
Toyota,Corolla iM,2017,6,137.0,4.0,0,2,4.0,51,0,2,36,28,2031,19490,230
Toyota,Corolla,2015,6,140.0,4.0,0,2,4.0,63,0,12,42,30,2031,18965,229
Toyota,Corolla,2015,6,132.0,4.0,0,2,4.0,63,0,12,38,29,2031,18965,229
