fabricante,modelo,ano,combustivel,hp,cilindros,tipo_transmissao,tracao,num_portas,categoria,tamanho,estilo,km_por_l_estrada,km_por_l_cidade,popularidade,preco_venda,label
Honda,Accord Crosstour,2011,6,271.0,6.0,0,2,4.0,17,2,2,27,18,2202,32890,18
Honda,Accord Crosstour,2011,6,271.0,6.0,0,1,4.0,17,2,2,26,18,2202,36540,18
Honda,Accord Crosstour,2011,6,271.0,6.0,0,1,4.0,17,2,2,26,18,2202,34340,18
Honda,Accord Crosstour,2011,6,271.0,6.0,0,2,4.0,17,2,2,27,18,2202,35090,18
Honda,Accord Hybrid,2014,6,195.0,4.0,0,2,4.0,62,2,12,45,50,2202,31905,18
Honda,Accord Hybrid,2014,6,195.0,4.0,0,2,4.0,62,2,12,45,50,2202,29155,18
Honda,Accord Hybrid,2014,6,195.0,4.0,0,2,4.0,62,2,12,45,50,2202,34905,18
Honda,Accord Hybrid,2015,6,196.0,4.0,0,2,4.0,62,2,12,45,50,2202,35055,18
Honda,Accord Hybrid,2015,6,196.0,4.0,0,2,4.0,62,2,12,45,50,2202,32055,18
Honda,Accord Hybrid,2015,6,196.0,4.0,0,2,4.0,62,2,12,45,50,2202,29305,18
Honda,Accord Hybrid,2017,6,212.0,4.0,0,2,4.0,62,2,12,47,49,2202,29605,18
Honda,Accord Hybrid,2017,6,212.0,4.0,0,2,4.0,62,2,12,47,49,2202,32905,18
Honda,Accord Hybrid,2017,6,212.0,4.0,0,2,4.0,62,2,12,47,49,2202,35955,18
Honda,Accord Plug-In Hybrid,2014,6,196.0,4.0,0,2,4.0,62,2,12,46,47,2202,39780,18
Honda,Accord,2015,6,278.0,6.0,3,2,2.0,70,2,5,28,18,2202,30775,18
Honda,Accord,2015,6,278.0,6.0,0,2,4.0,63,2,12,34,21,2202,32270,18
Honda,Accord,2015,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,32550,18
Honda,Accord,2015,6,185.0,4.0,3,2,2.0,63,2,5,34,24,2202,23775,18
Honda,Accord,2015,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,26300,18
Honda,Accord,2015,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,30195,18
Honda,Accord,2015,6,185.0,4.0,3,2,2.0,63,2,5,34,24,2202,25450,18
Honda,Accord,2015,6,278.0,6.0,3,2,2.0,70,2,5,28,18,2202,32550,18
Honda,Accord,2015,6,189.0,4.0,0,2,4.0,63,2,12,35,26,2202,24665,18
Honda,Accord,2015,6,185.0,4.0,3,2,4.0,63,2,12,34,24,2202,25030,18
Honda,Accord,2015,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,30270,18
Honda,Accord,2015,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,25830,18
Honda,Accord,2015,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,28495,18
Honda,Accord,2015,6,278.0,6.0,0,2,4.0,63,2,12,34,21,2202,30495,18
Honda,Accord,2015,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,30775,18
Honda,Accord,2015,6,185.0,4.0,3,2,4.0,63,2,12,34,24,2202,22105,18
Honda,Accord,2015,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,28420,18
Honda,Accord,2015,6,278.0,6.0,0,2,4.0,63,2,12,34,21,2202,33630,18
Honda,Accord,2015,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,24625,18
Honda,Accord,2015,6,189.0,4.0,3,2,4.0,63,2,12,34,24,2202,23865,18
Honda,Accord,2015,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,22905,18
Honda,Accord,2016,6,278.0,6.0,0,2,4.0,63,2,12,34,21,2202,32745,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,28670,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,26850,18
Honda,Accord,2016,6,189.0,4.0,0,2,4.0,63,2,12,35,26,2202,25065,18
Honda,Accord,2016,6,278.0,6.0,0,2,4.0,63,2,12,34,21,2202,30745,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,27380,18
Honda,Accord,2016,6,278.0,6.0,0,2,4.0,70,2,12,34,21,2202,34680,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,27850,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,24725,18
Honda,Accord,2016,6,189.0,4.0,3,2,4.0,63,2,12,34,23,2202,24265,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,26380,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,30845,18
Honda,Accord,2016,6,185.0,4.0,3,2,4.0,63,2,12,34,23,2202,25580,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,23005,18
Honda,Accord,2016,6,185.0,4.0,3,2,2.0,63,2,5,34,23,2202,23875,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,28845,18
Honda,Accord,2016,6,189.0,4.0,0,2,4.0,63,2,12,35,26,2202,26065,18
Honda,Accord,2016,6,185.0,4.0,3,2,2.0,63,2,5,34,23,2202,26000,18
Honda,Accord,2016,6,185.0,4.0,0,2,2.0,63,2,5,35,26,2202,25725,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,24005,18
Honda,Accord,2016,6,278.0,6.0,3,2,2.0,70,2,5,28,18,2202,31025,18
Honda,Accord,2016,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,34225,18
Honda,Accord,2016,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,33025,18
Honda,Accord,2016,6,185.0,4.0,3,2,4.0,63,2,12,34,23,2202,22205,18
Honda,Accord,2016,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,31025,18
Honda,Accord,2016,6,185.0,4.0,0,2,4.0,63,2,12,37,27,2202,30670,18
Honda,Accord,2017,6,189.0,4.0,0,2,4.0,63,2,12,34,26,2202,26215,18
Honda,Accord,2017,6,185.0,4.0,3,2,2.0,63,2,5,32,23,2202,24025,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,30995,18
Honda,Accord,2017,6,185.0,4.0,3,2,4.0,63,2,12,32,23,2202,22355,18
Honda,Accord,2017,6,278.0,6.0,0,2,4.0,70,2,12,33,21,2202,34830,18
Honda,Accord,2017,6,185.0,4.0,3,2,2.0,63,2,5,32,23,2202,26150,18
Honda,Accord,2017,6,278.0,6.0,0,2,4.0,63,2,12,33,21,2202,32895,18
Honda,Accord,2017,6,189.0,4.0,0,2,4.0,63,2,12,34,26,2202,25215,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,27530,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,28820,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,24155,18
Honda,Accord,2017,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,34375,18
Honda,Accord,2017,6,278.0,6.0,0,2,4.0,63,2,12,33,21,2202,30895,18
Honda,Accord,2017,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,33175,18
Honda,Accord,2017,6,278.0,6.0,3,2,2.0,70,2,5,28,18,2202,31175,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,27000,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,28000,18
Honda,Accord,2017,6,189.0,4.0,3,2,4.0,63,2,12,32,23,2202,24415,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,28995,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,30820,18
Honda,Accord,2017,6,278.0,6.0,0,2,2.0,70,2,5,32,21,2202,31175,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,25875,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,26530,18
Honda,Accord,2017,6,185.0,4.0,0,2,4.0,63,2,12,36,27,2202,23155,18
Honda,Accord,2017,6,189.0,4.0,0,2,4.0,63,2,12,34,26,2202,26215,18
Honda,Accord,2017,6,185.0,4.0,3,2,4.0,63,2,12,32,23,2202,25730,18
Honda,Accord,2017,6,189.0,4.0,3,2,4.0,63,2,12,32,23,2202,25415,18
Honda,Accord,2017,6,185.0,4.0,0,2,2.0,63,2,5,34,26,2202,24875,18
Oldsmobile,Achieva,1996,6,150.0,4.0,3,2,4.0,63,2,12,30,20,26,2000,34
Oldsmobile,Achieva,1996,6,150.0,4.0,3,2,2.0,63,2,5,30,20,26,2000,34
Oldsmobile,Achieva,1997,6,150.0,4.0,4,2,2.0,63,2,5,29,19,26,2000,34
Oldsmobile,Achieva,1997,6,150.0,4.0,4,2,4.0,63,2,12,29,19,26,2000,34
Oldsmobile,Achieva,1998,6,150.0,6.0,0,2,4.0,63,2,12,27,18,26,2000,34
BMW,ActiveHybrid 5,2014,7,335.0,6.0,0,3,4.0,69,1,12,30,23,3916,61400,4
BMW,ActiveHybrid 5,2015,7,335.0,6.0,0,3,4.0,69,1,12,30,23,3916,61900,4
BMW,ActiveHybrid 5,2016,7,335.0,6.0,0,3,4.0,69,1,12,30,23,3916,62100,4
BMW,ActiveHybrid 7,2013,7,350.0,6.0,0,3,4.0,69,1,12,30,22,3916,84300,4
BMW,ActiveHybrid 7,2014,7,350.0,6.0,0,3,4.0,69,1,12,30,22,3916,84300,4
BMW,ActiveHybrid 7,2015,7,335.0,6.0,0,3,4.0,69,1,12,30,22,3916,84300,4
BMW,ActiveHybrid X6,2010,7,480.0,8.0,0,1,4.0,27,2,3,19,17,3916,88900,4
BMW,ActiveHybrid X6,2011,7,480.0,8.0,0,1,4.0,27,2,3,19,17,3916,88900,4
Suzuki,Aerio,2005,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,17049,43
Suzuki,Aerio,2005,6,155.0,4.0,0,2,4.0,63,0,15,28,22,481,16349,43
Suzuki,Aerio,2005,6,155.0,4.0,3,2,4.0,63,0,15,28,22,481,15949,43
Suzuki,Aerio,2005,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,13449,43
Suzuki,Aerio,2005,6,155.0,4.0,3,2,4.0,63,0,15,28,22,481,15449,43
Suzuki,Aerio,2005,6,155.0,4.0,0,1,4.0,63,0,15,26,21,481,17349,43
Suzuki,Aerio,2005,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,15649,43
Suzuki,Aerio,2005,6,155.0,4.0,0,2,4.0,63,0,15,26,21,481,16849,43
Suzuki,Aerio,2005,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,15149,43
Suzuki,Aerio,2005,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,16049,43
Suzuki,Aerio,2005,6,155.0,4.0,0,2,4.0,63,0,12,26,21,481,16549,43
Suzuki,Aerio,2005,6,155.0,4.0,0,1,4.0,63,0,15,26,21,481,17849,43
Suzuki,Aerio,2005,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,14349,43
Suzuki,Aerio,2005,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,17549,43
Suzuki,Aerio,2006,6,155.0,4.0,0,1,4.0,63,0,15,26,21,481,16599,43
Suzuki,Aerio,2006,6,155.0,4.0,0,2,4.0,63,0,15,28,22,481,15499,43
Suzuki,Aerio,2006,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,15999,43
Suzuki,Aerio,2006,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,14099,43
Suzuki,Aerio,2006,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,16099,43
Suzuki,Aerio,2006,6,155.0,4.0,3,2,4.0,63,0,15,28,22,481,15299,43
Suzuki,Aerio,2006,6,155.0,4.0,3,2,4.0,63,0,15,28,22,481,14599,43
Suzuki,Aerio,2006,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,16999,43
Suzuki,Aerio,2006,6,155.0,4.0,0,1,4.0,63,0,15,26,21,481,17099,43
Suzuki,Aerio,2006,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,14999,43
Suzuki,Aerio,2006,6,155.0,4.0,0,2,4.0,63,0,15,28,22,481,16199,43
Suzuki,Aerio,2006,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,15099,43
Suzuki,Aerio,2007,6,155.0,4.0,3,2,4.0,63,0,12,28,22,481,14299,43
Suzuki,Aerio,2007,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,16299,43
Suzuki,Aerio,2007,6,155.0,4.0,0,1,4.0,63,0,12,26,21,481,17199,43
Suzuki,Aerio,2007,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,15299,43
Suzuki,Aerio,2007,6,155.0,4.0,0,2,4.0,63,0,12,28,22,481,16199,43
Ford,Aerostar,1995,6,135.0,6.0,0,3,3.0,63,2,6,22,16,5657,2000,14
Ford,Aerostar,1995,6,135.0,6.0,0,3,3.0,63,2,7,22,15,5657,2000,14
Ford,Aerostar,1995,6,155.0,6.0,0,1,3.0,63,1,7,18,14,5657,2000,14
Ford,Aerostar,1995,6,135.0,6.0,0,3,3.0,63,1,7,22,15,5657,2000,14
Ford,Aerostar,1996,6,140.0,6.0,0,3,3.0,63,2,7,21,15,5657,2000,14
Ford,Aerostar,1996,6,155.0,6.0,0,1,3.0,63,1,7,19,13,5657,2000,14
Ford,Aerostar,1996,6,140.0,6.0,0,3,3.0,63,1,7,21,15,5657,2000,14
Ford,Aerostar,1996,6,140.0,6.0,0,3,3.0,63,2,6,22,16,5657,2000,14
Ford,Aerostar,1997,6,140.0,6.0,0,3,3.0,63,2,6,21,15,5657,2000,14
Ford,Aerostar,1997,6,140.0,6.0,0,3,3.0,63,1,7,22,15,5657,2000,14
Ford,Aerostar,1997,6,152.0,6.0,0,1,3.0,63,1,7,17,13,5657,2000,14
Ford,Aerostar,1997,6,140.0,6.0,0,3,3.0,63,2,7,22,15,5657,2000,14
Oldsmobile,Alero,2002,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,22395,34
Oldsmobile,Alero,2002,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,21080,34
Oldsmobile,Alero,2002,6,140.0,4.0,0,2,4.0,63,2,12,30,21,26,19605,34
Oldsmobile,Alero,2002,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,21080,34
Oldsmobile,Alero,2002,6,140.0,4.0,0,2,4.0,63,2,12,30,21,26,17805,34
Oldsmobile,Alero,2002,6,140.0,4.0,0,2,2.0,63,2,5,30,21,26,17805,34
Oldsmobile,Alero,2002,6,140.0,4.0,0,2,2.0,63,2,5,30,21,26,19855,34
Oldsmobile,Alero,2002,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,22145,34
Oldsmobile,Alero,2003,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,21585,34
Oldsmobile,Alero,2003,6,140.0,4.0,0,2,2.0,63,2,5,30,21,26,18085,34
Oldsmobile,Alero,2003,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,21585,34
Oldsmobile,Alero,2003,6,140.0,4.0,0,2,4.0,63,2,12,30,21,26,20035,34
Oldsmobile,Alero,2003,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,22935,34
Oldsmobile,Alero,2003,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,22685,34
Oldsmobile,Alero,2003,6,140.0,4.0,0,2,4.0,63,2,12,30,21,26,18085,34
Oldsmobile,Alero,2003,6,140.0,4.0,0,2,2.0,63,2,5,30,21,26,20035,34
Oldsmobile,Alero,2004,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,23335,34
Oldsmobile,Alero,2004,6,140.0,4.0,0,2,4.0,63,2,12,31,21,26,18485,34
Oldsmobile,Alero,2004,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,21985,34
Oldsmobile,Alero,2004,6,140.0,4.0,0,2,2.0,63,2,5,31,21,26,20435,34
Oldsmobile,Alero,2004,6,140.0,4.0,0,2,2.0,63,2,5,31,21,26,18485,34
Oldsmobile,Alero,2004,6,140.0,4.0,0,2,4.0,63,2,12,31,21,26,20435,34
Oldsmobile,Alero,2004,6,170.0,6.0,0,2,4.0,63,2,12,27,18,26,23085,34
Oldsmobile,Alero,2004,6,170.0,6.0,0,2,2.0,63,2,5,27,18,26,21985,34
Cadillac,Allante,1991,6,200.0,8.0,0,2,2.0,68,0,4,20,14,1624,2000,8
Cadillac,Allante,1992,6,200.0,8.0,0,2,2.0,68,0,4,20,14,1624,2234,8
Cadillac,Allante,1993,6,295.0,8.0,0,2,2.0,68,0,4,20,13,1624,2358,8
Audi,allroad quattro,2003,6,250.0,6.0,3,1,4.0,26,2,15,21,14,3105,39950,3
Audi,allroad quattro,2003,6,250.0,6.0,0,1,4.0,26,2,15,20,15,3105,41000,3
Audi,allroad quattro,2004,6,300.0,8.0,0,1,4.0,26,2,15,19,14,3105,46950,3
Audi,allroad quattro,2004,6,250.0,6.0,0,1,4.0,26,2,15,20,15,3105,39950,3
Audi,allroad quattro,2004,6,250.0,6.0,3,1,4.0,26,2,15,21,14,3105,39950,3
Audi,allroad quattro,2005,6,250.0,6.0,3,1,4.0,26,2,15,21,14,3105,40250,3
Audi,allroad quattro,2005,6,300.0,8.0,0,1,4.0,26,2,15,19,14,3105,47250,3
Audi,allroad quattro,2005,6,250.0,6.0,0,1,4.0,26,2,15,20,15,3105,40250,3
Audi,allroad,2014,5,220.0,4.0,0,1,4.0,64,2,15,27,20,3105,40700,3
Audi,allroad,2014,5,220.0,4.0,0,1,4.0,64,2,15,27,20,3105,43300,3
Audi,allroad,2014,5,220.0,4.0,0,1,4.0,64,2,15,27,20,3105,49200,3
Audi,allroad,2015,5,220.0,4.0,0,1,4.0,64,2,15,28,21,3105,44500,3
Audi,allroad,2015,5,220.0,4.0,0,1,4.0,64,2,15,28,21,3105,42400,3
Audi,allroad,2015,5,220.0,4.0,0,1,4.0,64,2,15,28,21,3105,49800,3
Audi,allroad,2016,5,220.0,4.0,0,1,4.0,64,2,15,28,21,3105,42700,3
Audi,allroad,2016,5,220.0,4.0,0,1,4.0,64,2,15,28,21,3105,44800,3
BMW,ALPINA B6 Gran Coupe,2015,7,540.0,8.0,0,1,4.0,3,1,12,24,16,3916,117300,4
BMW,ALPINA B6 Gran Coupe,2016,7,600.0,8.0,0,1,4.0,3,1,12,24,15,3916,122200,4
BMW,ALPINA B6 Gran Coupe,2017,7,600.0,8.0,0,1,4.0,3,1,12,24,15,3916,122500,4
BMW,ALPINA B7,2014,7,540.0,8.0,0,1,4.0,3,1,12,24,16,3916,135200,4
BMW,ALPINA B7,2014,7,540.0,8.0,0,3,4.0,3,1,12,25,16,3916,132200,4
BMW,ALPINA B7,2014,7,540.0,8.0,0,1,4.0,3,1,12,24,16,3916,131300,4
BMW,ALPINA B7,2014,7,540.0,8.0,0,3,4.0,3,1,12,25,16,3916,128300,4
BMW,ALPINA B7,2015,7,540.0,8.0,0,3,4.0,3,1,12,25,16,3916,132200,4
BMW,ALPINA B7,2015,7,540.0,8.0,0,1,4.0,3,1,12,24,16,3916,131300,4
BMW,ALPINA B7,2015,7,540.0,8.0,0,1,4.0,3,1,12,24,16,3916,135200,4
BMW,ALPINA B7,2015,7,540.0,8.0,0,3,4.0,3,1,12,25,16,3916,128300,4
BMW,ALPINA B7,2017,7,600.0,8.0,0,1,4.0,3,1,12,24,16,3916,137000,4
BMW,Alpina,2003,7,375.0,8.0,0,3,2.0,33,0,4,19,13,3916,136900,4
Nissan,Altima Hybrid,2009,6,198.0,4.0,0,2,4.0,62,2,12,33,35,2009,26650,33
Nissan,Altima Hybrid,2010,6,158.0,4.0,0,2,4.0,62,2,12,33,35,2009,26780,33
Nissan,Altima Hybrid,2011,6,198.0,4.0,0,2,4.0,62,2,12,33,33,2009,26800,33
Nissan,Altima,2015,6,182.0,4.0,0,2,4.0,63,2,12,38,27,2009,22560,33
Nissan,Altima,2015,6,182.0,4.0,0,2,4.0,63,2,12,38,27,2009,28150,33
Nissan,Altima,2015,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,31950,33
Nissan,Altima,2015,6,182.0,4.0,0,2,4.0,63,2,12,38,27,2009,22300,33
Nissan,Altima,2015,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,29830,33
Nissan,Altima,2015,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,32350,33
Nissan,Altima,2015,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,26450,33
Nissan,Altima,2015,6,182.0,4.0,0,2,4.0,63,2,12,38,27,2009,24720,33
Nissan,Altima,2016,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,32090,33
Nissan,Altima,2016,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,27390,33
Nissan,Altima,2016,6,182.0,4.0,0,2,4.0,63,2,12,39,27,2009,22500,33
Nissan,Altima,2016,6,182.0,4.0,0,2,4.0,63,2,12,39,27,2009,22900,33
Nissan,Altima,2016,6,182.0,4.0,0,2,4.0,63,2,12,37,27,2009,24470,33
Nissan,Altima,2016,6,182.0,4.0,0,2,4.0,63,2,12,39,27,2009,25460,33
Nissan,Altima,2016,6,182.0,4.0,0,2,4.0,63,2,12,39,27,2009,28570,33
Nissan,Altima,2016,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,27990,33
Nissan,Altima,2016,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,32690,33
Nissan,Altima,2017,6,179.0,4.0,0,2,4.0,63,2,12,39,27,2009,25460,33
Nissan,Altima,2017,6,179.0,4.0,0,2,4.0,63,2,12,39,27,2009,22500,33
Nissan,Altima,2017,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,32690,33
Nissan,Altima,2017,6,179.0,4.0,0,2,4.0,63,2,12,39,27,2009,22900,33
Nissan,Altima,2017,6,270.0,6.0,0,2,4.0,70,2,12,32,22,2009,27990,33
Nissan,Altima,2017,6,179.0,4.0,0,2,4.0,63,2,12,37,26,2009,24470,33
Nissan,Altima,2017,6,179.0,4.0,0,2,4.0,63,2,12,39,27,2009,28570,33
Kia,Amanti,2007,6,264.0,6.0,0,2,4.0,63,2,12,24,17,1720,25495,21
Kia,Amanti,2008,6,264.0,6.0,0,2,4.0,63,2,12,24,17,1720,25495,21
Kia,Amanti,2009,6,264.0,6.0,0,2,4.0,63,2,12,24,17,1720,26045,21
Mercedes-Benz,AMG GT,2016,7,503.0,8.0,1,3,2.0,33,0,5,22,16,617,129900,31
Mercedes-Benz,AMG GT,2017,7,503.0,8.0,0,3,2.0,33,0,5,22,16,617,131200,31
Mercedes-Benz,AMG GT,2017,7,456.0,8.0,0,3,2.0,33,0,5,22,16,617,111200,31
Nissan,Armada,2014,6,317.0,8.0,0,3,4.0,42,1,3,19,13,2009,37590,33
Nissan,Armada,2014,6,317.0,8.0,0,0,4.0,42,1,3,18,12,2009,52860,33
Nissan,Armada,2014,6,317.0,8.0,0,3,4.0,42,1,3,19,13,2009,42680,33
Nissan,Armada,2014,6,317.0,8.0,0,0,4.0,42,1,3,18,12,2009,45580,33
Nissan,Armada,2014,6,317.0,8.0,0,0,4.0,42,1,3,18,12,2009,42890,33
Nissan,Armada,2014,6,317.0,8.0,0,3,4.0,42,1,3,19,13,2009,49960,33
Nissan,Armada,2015,6,317.0,8.0,0,3,4.0,63,1,3,19,13,2009,50780,33
Nissan,Armada,2015,6,317.0,8.0,0,0,4.0,63,1,3,18,12,2009,53680,33
Nissan,Armada,2015,6,317.0,8.0,0,0,4.0,63,1,3,18,12,2009,43810,33
Nissan,Armada,2015,6,317.0,8.0,0,0,4.0,63,1,3,18,12,2009,46500,33
Nissan,Armada,2015,6,317.0,8.0,0,3,4.0,63,1,3,19,13,2009,49880,33
Nissan,Armada,2015,6,317.0,8.0,0,3,4.0,63,1,3,19,13,2009,43600,33
Nissan,Armada,2015,6,317.0,8.0,0,3,4.0,63,1,3,19,13,2009,38510,33
Nissan,Armada,2015,6,317.0,8.0,0,0,4.0,63,1,3,18,12,2009,52780,33
Nissan,Armada,2017,6,390.0,8.0,0,3,4.0,63,1,3,19,14,2009,49650,33
Nissan,Armada,2017,6,390.0,8.0,0,3,4.0,63,1,3,19,14,2009,57590,33
Nissan,Armada,2017,6,390.0,8.0,0,0,4.0,63,1,3,18,13,2009,60490,33
Nissan,Armada,2017,6,390.0,8.0,0,0,4.0,63,1,3,18,13,2009,52550,33
Nissan,Armada,2017,6,390.0,8.0,0,3,4.0,63,1,3,19,14,2009,44900,33
Nissan,Armada,2017,6,390.0,8.0,0,0,4.0,63,1,3,18,13,2009,47800,33
Bentley,Arnage,2007,7,450.0,8.0,0,3,4.0,40,1,12,15,10,520,221990,5
Bentley,Arnage,2007,7,500.0,8.0,0,3,4.0,33,1,12,15,10,520,242990,5
Bentley,Arnage,2007,7,450.0,8.0,0,3,4.0,40,1,12,14,10,520,263990,5
Bentley,Arnage,2008,7,450.0,8.0,0,3,4.0,40,1,12,15,9,520,263990,5
Bentley,Arnage,2008,7,500.0,8.0,0,3,4.0,33,1,12,15,10,520,242990,5
Bentley,Arnage,2008,7,450.0,8.0,0,3,4.0,40,1,12,15,10,520,221990,5
Bentley,Arnage,2009,7,500.0,8.0,0,3,4.0,33,1,12,14,10,520,270990,5
Bentley,Arnage,2009,7,450.0,8.0,0,3,4.0,40,1,12,14,10,520,224990,5
Bentley,Arnage,2009,7,500.0,8.0,0,3,4.0,33,1,12,14,10,520,246990,5
Bentley,Arnage,2009,7,450.0,8.0,0,3,4.0,40,1,12,15,9,520,267990,5
Chrysler,Aspen,2007,6,235.0,8.0,0,3,4.0,42,1,3,17,13,1013,30935,10
Chrysler,Aspen,2007,6,235.0,8.0,0,0,4.0,42,1,3,17,12,1013,33810,10
Chrysler,Aspen,2008,6,302.0,8.0,0,3,4.0,63,1,3,19,14,1013,32905,10
Chrysler,Aspen,2008,6,302.0,8.0,0,0,4.0,63,1,3,17,13,1013,35780,10
Chrysler,Aspen,2009,6,385.0,8.0,0,0,4.0,62,1,3,22,20,1013,45270,10
Chrysler,Aspen,2009,6,303.0,8.0,0,0,4.0,70,1,3,18,13,1013,37115,10
Chrysler,Aspen,2009,6,303.0,8.0,0,3,4.0,70,1,3,19,14,1013,34730,10
Ford,Aspire,1995,6,63.0,4.0,3,2,2.0,51,0,0,38,31,5657,2000,14
Ford,Aspire,1995,6,63.0,4.0,3,2,2.0,51,0,0,38,31,5657,2000,14
Ford,Aspire,1995,6,63.0,4.0,3,2,4.0,51,0,2,38,31,5657,2000,14
Ford,Aspire,1996,6,63.0,4.0,3,2,4.0,51,0,2,38,29,5657,2000,14
Ford,Aspire,1996,6,63.0,4.0,3,2,2.0,51,0,0,38,29,5657,2000,14
Ford,Aspire,1997,6,63.0,4.0,3,2,2.0,51,0,0,38,29,5657,2000,14
Ford,Aspire,1997,6,63.0,4.0,3,2,4.0,51,0,2,38,29,5657,2000,14
Chevrolet,Astro Cargo,2003,6,190.0,6.0,0,3,3.0,63,1,6,21,15,1385,22050,9
Chevrolet,Astro Cargo,2003,6,190.0,6.0,0,1,3.0,63,1,6,18,14,1385,24450,9
Chevrolet,Astro Cargo,2004,6,190.0,6.0,0,1,3.0,63,1,6,18,14,1385,25195,9
Chevrolet,Astro Cargo,2004,6,190.0,6.0,0,3,3.0,63,1,6,19,14,1385,22695,9
Chevrolet,Astro Cargo,2005,6,190.0,6.0,0,3,3.0,63,1,6,20,15,1385,22930,9
